Ich stehe unter Quarantäne und kann nicht zur Arbeit gehen. Was muss ich tun?;05.4.Confinement_Work
Wie arbeite ich während der Ausgangsperre?;05.4.Confinement_Work
kann es passieren, dass die Läden in meinem Ort schließe;05.5.Confinement_food
Kann ich im Supermarkt oder im Lebensmittelgeschäft einkaufen?;05.5.Confinement_food
Riskiere ich eine Ansteckung beim einkaufen?;05.5.Confinement_food
sollte ich meine Lebensmittel online bestellen?;05.5.Confinement_food
Darf der Einzelhandel die Mengen rationieren?;05.5.Confinement_food
Werde ich nächste Woche Lebensmittel haben?;05.5.Confinement_food
Wie sicher ist der Abstand in den Warteschlangen?;05.5.Confinement_food
Zu welchen Zeiten kann ich meine Einkäufe erledigen?;05.5.Confinement_food
Es gibt keine Nudeln und Klopapier mehr. Wird die Versorgung die nächsten Wochen klappen?;05.5.Confinement_food
Besteht die Gefahr eines Bruchs der Lieferkette?;05.5.Confinement_food
Werden die Supermärkte während der Ausgangsperre geöffnet sein?;05.5.Confinement_food
 Kann ich im Supermarkt oder im Lebensmittelgeschäft einkaufen?;05.5.Confinement_food
Wird es Waren in den Läden geben?;05.5.Confinement_food
Verfügt Deutschland über einen Vorrat an Toilettenpapier?;05.5.Confinement_food
Werden bestimmte Lebensmittel rationiert werden?;05.5.Confinement_food
Haben die Lager der Geschäfte genügend Bestände?;05.5.Confinement_food
Kann ich meine Einkäufe während der Ausgangsperre erledigen?;05.5.Confinement_food
Gibt es einen Mangel an Toilettenpapier?;05.5.Confinement_food
Werden die Supermärkte gefüllt sein?;05.5.Confinement_food
Kann ich während der Ausgangsperre einkaufen?;05.5.Confinement_food
Ist es gefährlich einzukaufen zu gehen?;05.5.Confinement_food
Kann ich während der Ausgangssprerre einkaufen gehen?;05.5.Confinement_food
In den Lagern ist nichts mehr vorhanden !! wann werden sie wieder aufgefüllt ?;05.5.Confinement_food
Wie mach ich das mit den  Einkäufe?;05.5.Confinement_food
Beliefern die Transporteure weiterhin die Geschäfte ?;05.5.Confinement_food
Kann ich während der Sperrzeit Brot kaufen gehen?;05.5.Confinement_food
Warum kaufen alle Menschen Toilettenpapier?;05.5.Confinement_food
Kann ich mir meine Einkäufe liefern lassen?;05.5.Confinement_food
kann ich mich beim Einkaufen anstecken?;05.6.Confinement_school
Ist die Uni geschlossen?;05.6.Confinement_school
Sind Schulen geschlossen?;05.6.Confinement_school
Werden die Unis geschlossen ?;05.6.Confinement_school
Wie kann man Sohn sich aufs Abi vorbereiten wenn die Schule geschlossen ist;05.6.Confinement_school
Ich bin schlecht in Mathe, wie kann ich dem Sohn bei den Hausaufgaben helfen?;05.6.Confinement_school
Findet noch Schulunterricht statt?;05.6.Confinement_school
Ich bin Medizinstudent. Wie kann ich helfen?;05.6.Confinement_school
Sind die Universitäten geschlossen?;05.6.Confinement_school
Ich muss zur Schule gehen;05.6.Confinement_school
Bis wann sind Schulen und Universitäten geschlossen?;05.6.Confinement_school
Wird das Abi stattfinden?;05.6.Confinement_school
Wie kann ich meine Kurse während der Ausgangssprerre fortsetzen?;05.6.Confinement_school
Kann mein Kind zur Schule gehen?;05.6.Confinement_school
Was ist mit der Schule?;05.6.Confinement_school
Muss mein Kind zu Hause bleiben?;05.6.Confinement_school
Wie wird mein Sohn das Abitur schaffen?;05.6.Confinement_school
Wird das Abitur dieses Jahr ausfallen?;05.6.Confinement_school
wie kann ich das machen wo die Schulen zu sind?;05.6.Confinement_school
Findet Unterricht viruell statt?;05.6.Confinement_school
Wird Home Schooling organisiert werden?;05.6.Confinement_school
Wann werden die Schulen wieder geöffnet?;05.6.Confinement_school
Wann macht das gymnasium wieder auf?;05.6.Confinement_school
Kann ich in den Unterricht gehen?;05.6.Confinement_school
Kann ich während der Ausgangsperre zur Schule gehen?;05.6.Confinement_school
Wie informiert mich die Schule über die laufenden Neuigkeiten?;05.6.Confinement_school
Wie kann ich die Schule fortsetzen?;05.6.Confinement_school
Wie wird sich dies auf den Schulabschluss auswirken?;05.6.Confinement_school
Die Fachleute der Pflegeheims werden ebenfalls mobilisiert, um die Gewohnheiten zu ändern;05.7.Confinement_Senior
Die Situation in den Altenheimen wird dramatisch sein. Wie wird geholfen?;05.7.Confinement_Senior
Können ältere Menschen ausgehen?;05.7.Confinement_Senior
Müssen wir unseren Vater in seinem Pflegeheim suchen?;05.7.Confinement_Senior
Ist meine Mutter in dem Pflegeheim sicher?;05.7.Confinement_Senior
Gibt es genug Personal in den Altenheimen?;05.7.Confinement_Senior
Was sind die Massnahmen für ältere Menschen? ;05.7.Confinement_Senior
Empfehlungen für Menschen ab  70 Jahren;05.7.Confinement_Senior
Wie werden die Besuche in der Pflegeheim verwaltet?;05.7.Confinement_Senior
Darf ich meine Oma besuchen?;05.7.Confinement_Senior
Sind die Altersheime sicher?;05.7.Confinement_Senior
Wie sieht die Ausgangsperre für ältere Menschen aus?;05.7.Confinement_Senior
Kann ich eine ältere Person besuchen?;05.7.Confinement_Senior
Gibt es einen speziellen Plan zum Schutz der älteren Menschen?;05.7.Confinement_Senior
Wie leben ältere Menschen in Ausgangssprerre?;05.7.Confinement_Senior
Gibt es genügend Pflegepersonal in den Altersheimen?;05.7.Confinement_Senior
Gibt es einen Bedarf an mehr Pflegepersonal in den Hospizen?;05.7.Confinement_Senior
Was sind die Massnahmen für ältere Menschen?;05.7.Confinement_Senior
Sind Besuche bei isolierten älteren Menschen möglich?;05.7.Confinement_Senior
Kann meine Tochter ihren Opa besuchen?;05.7.Confinement_Senior
Wie kann ich meiner Oma helfen, die alleine lebt;05.7.Confinement_Senior
Ist es notwendig unsere Oma nach Hause zu holen?;05.7.Confinement_Senior
Werden in der Pflegeheim gemeinsame Mahlzeiten eingenommen?;05.7.Confinement_Senior
Wird der Postdienst für ältere Menschen aufrechterhalten?;05.7.Confinement_Senior
Kann mein Sohn zu seiner Großmutter gehen?;05.7.Confinement_Senior
Können beide Elternteile gleichzeitig beurlaubt werden?;05.8.Confinement_stopWorking
Was sind die Bedingungen, damit ein Elternteil beurlaubt wird;05.8.Confinement_stopWorking
Was muss mein Arbeitgeber tun, damit ich meinen Sohn beaufsichtigen kann;05.8.Confinement_stopWorking
Werde ich beurlaubt, damit ich meine Tochter betreuen kann?;05.8.Confinement_stopWorking
Ich muss meine Kinder betreuen. Wie gehe ich vor?;05.8.Confinement_stopWorking
Die Schule meiner Kinder ist geschlossen. Wie geht das jetzt mit der Arbeit?;05.8.Confinement_stopWorking
Wie kann ich die Einstellung der Kinderbetreuung beantragen?;05.8.Confinement_stopWorking
Muss ich mich wegen der Kinderbetreuung zuhause an die Krankenkasse wenden?;05.8.Confinement_stopWorking
Ich muss mich um meine Kinder kümmern und kann nicht arbeiten.;05.8.Confinement_stopWorking
Mein 18-jähriger Sohn ist behindert. Kann ich aufhören zu arbeiten?;05.8.Confinement_stopWorking
Wie betreue ich diese Kinder?;05.8.Confinement_stopWorking
Wie richte ich meine Arbeit zu Hause ein?;05.8.Confinement_stopWorking
Wie kann ein Elternteil von der Ausgangssperre profitieren?;05.8.Confinement_stopWorking
Ich habe ein 10-jähriges Kind. Was muss ich tun?;05.8.Confinement_stopWorking
kann ich eine Beurlaubung für Kinderbetreuung bekommen;05.8.Confinement_stopWorking
Ich habe ein Kind unter 16 Jahren. Kann ich von der Beurlaubung profitieren?;05.8.Confinement_stopWorking
Kann ich einen Urlaub für die Kinderbetreuung beantragen?;05.8.Confinement_stopWorking
Was sind die Rechte der Eltern behinderter Kinder?;05.8.Confinement_stopWorking
Kann ich mich mit der Kinderbetreuung mit meiner Frau abwechseln?;05.8.Confinement_stopWorking
Ich bin alleinerziehende Mutter. Darf ich aufhören zu arbeiten?;05.8.Confinement_stopWorking
Ich muss meine Kinder betreuen, darf ich mich beurlauben?;05.8.Confinement_stopWorking
Welches Verfahren muss der Arbeitgeber bei der Beendigung der Kinderbetreuung einhalten?;05.8.Confinement_stopWorking
Mein Mann kann die Kinder nicht betreuen. Kann ich eine beurlaubung beantragen?;05.8.Confinement_stopWorking
Wie lange ist die Sperre gültig?;05.8.Confinement_stopWorking
Was sind die Sanktionen, wenn ich rausgehe?;05.9.Confinement_violation
Führt die Polizei gründliche Kontrollen durch?;05.9.Confinement_violation
Was passiert wenn ich ohne Passierschein rausgehe;05.9.Confinement_violation
Kann die Polizei mich auf der Straße anhalten?;05.9.Confinement_violation
Wer kontrolliert Personen während der ausgangsperre?;05.9.Confinement_violation
Wem muss ich meine Reisegenehmigung vorlegen?;05.9.Confinement_violation
Wie hoch ist die Strafe? ;05.9.Confinement_violation
was sind die Bußgelder während der Ausgangssperre?;05.9.Confinement_violation
Was passiert wenn ich ohne Grund draußen bin?;05.9.Confinement_violation
Wie wird die Ausgangssperre durchgesetzt?;05.9.Confinement_violation
Wer kann mich kontrollieren?;05.9.Confinement_violation
was passiert wenn ich ein Bußgeld bekomme? ;05.9.Confinement_violation
Wie hoch ist das bußgeld, wenn ich zulange draussen bin;05.9.Confinement_violation
darf die polizei fragen ob ich eine Reisegenehmigung habe?;05.9.Confinement_violation
Ich hatte schon ein paarmal meinen passierschien nicht dabei. Ist das schlimm?;05.9.Confinement_violation
Wer kontrolliert Menschen in der Quarantäne?;05.9.Confinement_violation
Wie hoch sind die Geldstrafen, wenn ich einen Freund besuche;05.9.Confinement_violation
Sind die Bußgelder hoch?;05.9.Confinement_violation
Wie hoch ist die Strafe, wenn ich ohne Grund draußen bin;05.9.Confinement_violation
Wie hoch sind die Geldstrafen wenn ich aufs Land fahre;05.9.Confinement_violation
Riskiere ich Gefängnis wenn ich mehrfach gegen ausgangssperre verstoße;05.9.Confinement_violation
Welche Strafen drohen mir wenn ich eine party mache?;05.9.Confinement_violation
Welche Strafen bezahlen wenn ich mich mit Freunden in der Gruppe treffe?;05.9.Confinement_violation
Darf man innerhalb Deutschland reisen?;06.1.travel_ability
Ist es auch verboten innerhalb Europa zu reisen;06.1.travel_ability
Was sind die Regeln wenn ich eine Reise machen muss;06.1.travel_ability
Gibt es während der Ausgangssprerre Flüge ins Ausland?;06.1.travel_ability
Kann ich während der Ausgangssprerre ins Ausland gehen?;06.1.travel_ability
Wie lange werden die Grenzen geschlossen bleiben?;06.1.travel_ability
Wie kann ich Deutschland verlassen und im Ausland in Quarantäne gehen?;06.1.travel_ability
Kann ich im Ausland Urlaub machen?;06.1.travel_ability
Ich würde gerne meine familie in Italien besuchen. Geht das?;06.1.travel_ability
Kann ich vor der corona fliehen, wenn ich auf eine Insel gehe?;06.1.travel_ability
Was sind die geschlossenen Grenzen zu Deutschland?;06.1.travel_ability
Kann ich noch ins Ausland reisen?;06.1.travel_ability
Kann ich in meine zweite Heimat im Ausland reisen?;06.1.travel_ability
Ich möchte Deutschland verlassen. Gibt’s noch Flüge oder Züge;06.1.travel_ability
Kann ich zu meinem Wohnsitz in Spanien reisen?;06.1.travel_ability
Kann ich Deutschland verlassen?;06.1.travel_ability
Kann ich in ein Land außerhalb Europas fliegen?;06.1.travel_ability
Ich habe die doppelte Staatsbürgerschaft. Darf ich dann ausreisen?;06.1.travel_ability
Ist es wahr, dass alle Flughäfen zu sind?;06.1.travel_ability
Wie lauten die Reisebestimmungen?;06.1.travel_ability
Welche Länder haben ihre Grenzen geschlossen?;06.1.travel_ability
Wie lange sind die Grenzen geschlossen?;06.1.travel_ability
Ich habe ein Ticket nach Paris für morgen. Kann ich trotz der Sperre fliegen?;06.2.travel_backToGermany_WhenAndHow
Ich bin in Deutschland wohnhaft und im Ausland gestrandet. Was kann ich tun?;06.2.travel_backToGermany_WhenAndHow
Ich bin deutscher Staatsbürger und reise derzeit vorübergehend ins Ausland. Muss ich sofort nach Deutschland zurückkehren?;06.2.travel_backToGermany_WhenAndHow
welche Personen werden bei der Rückholung bevorzugt?;06.2.travel_backToGermany_WhenAndHow
Organisiert Deutschland die Rückholung seiner Staatsangehörigen?;06.2.travel_backToGermany_WhenAndHow
Ich musste vor 2 Wochen ins Ausland gehen. Wie komme ich wieder zurück?;06.2.travel_backToGermany_WhenAndHow
Ich befinde mich derzeit auf einer vorübergehenden Reise ins Ausland und warte auf einen Flug. Ich habe kein Hotel mehr. Wer kann helfen?;06.2.travel_backToGermany_WhenAndHow
Ich habe einen Flug nach Frankreich. Kann ich noch gehen oder soll ich lieber hierbleiben?;06.2.travel_backToGermany_WhenAndHow
Wie komme ich nach Deutschland zurück, wenn ich ins Ausland muss;06.2.travel_backToGermany_WhenAndHow
Ich habe bereits ein Ticket. Soll ich es stornieren?;06.2.travel_backToGermany_WhenAndHow
Ich bin Deutsche und muss ins Ausland. Werde ich zurückkommen können?;06.2.travel_backToGermany_WhenAndHow
Ich bin im Ausland. Komme ich in Quarantäne wenn ich zurückkehre?;06.2.travel_backToGermany_WhenAndHow
Wenn ich bereits im Ausland bin, kann ich zurück nach Detuschand?;06.2.travel_backToGermany_WhenAndHow
Muss ich jetzt wirklcih sofort zurück nach Deutschland?;06.2.travel_backToGermany_WhenAndHow
Ich bin in China und komm nicht weg. Wer hilft?;06.2.travel_backToGermany_WhenAndHow
Wie funktioniert die Rückführung deutscher Staatsangehöriger?;06.2.travel_backToGermany_WhenAndHow
Stimmt es, dass man zurückgeholt wird, wenn man im ausland ist?;06.2.travel_backToGermany_WhenAndHow
Gibt es Zeitfenster in denen die Rückführung passiert?;06.2.travel_backToGermany_WhenAndHow
Was soll ich tun wenn ein internationaler Flug während eines Anschlussfluges nicht gewährleistet ist und ich auf dem Flughafen in der internationalen Zone feststecke?;06.2.travel_backToGermany_WhenAndHow
Ich bin im Ausland  wann und wie komme ich nach Deutschland zurück?;06.2.travel_backToGermany_WhenAndHow
Ich bin in der Türkei und kann das Konsulat nicht kontaktieren;06.3.travel_backToGermany_Contact
Gibt es einen Kontakt zum Außenministerium für Franzosen im Ausland?;06.3.travel_backToGermany_Contact
Helfen Sie mir die Nummer der deutschen Botschaft in Dubai zu finden?;06.3.travel_backToGermany_Contact
wie ist die Nummer des deutschen Konsulats in Marokko?;06.3.travel_backToGermany_Contact
Welches sind die Anlaufstellen für Deutsche im Ausland?;06.3.travel_backToGermany_Contact
Wo finde ich die Kontaktdaten der deutschen Botschaften?;06.3.travel_backToGermany_Contact
Ich bin im Ausland gestrandet. An wen kann ich mich wenden?;06.3.travel_backToGermany_Contact
Sind die Konsulate geöffnet?;06.3.travel_backToGermany_Contact
Ich bin im Ausland  . An wen kann ich mich wenden?;06.3.travel_backToGermany_Contact
Ich bin im Ausland und die Botschaft antwortet nicht. Wo kann ich anrufen?;06.3.travel_backToGermany_Contact
An wen kann ich mich wenden, wenn ich in einem Risikogebiet im ausland bin?;06.3.travel_backToGermany_Contact
ich versuche die botschaft anzurufen aber niemand ist da;06.3.travel_backToGermany_Contact
Die Leitungen der Botschaften sind verstopft! Was können wir tun?;06.3.travel_backToGermany_Contact
Ich bin im Ausland. Wie komme ich zurück?;06.3.travel_backToGermany_Contact
Ich bin in Istanbul. Muss ich dort bleiben?;06.3.travel_backToGermany_Contact
Ich kann mich nicht mit dem Konsulat in Verbindung setzen!;06.3.travel_backToGermany_Contact
Wen kann ich anrufen, um an der rückführung teilzunehmen?;06.3.travel_backToGermany_Contact
Ich kann die Botschaft nicht kontaktieren!;06.3.travel_backToGermany_Contact
Wo finde ich die Kontaktdaten des Konsulats?;06.3.travel_backToGermany_Contact
Fluggesellschaften meldet sich nicht;06.4.travel_backToGermany_flightBackInfo
Werden die Flüge gestrichen?;06.4.travel_backToGermany_flightBackInfo
Ist meine Fluggesellschaft verpflichtet, mir einen neuen Rückflug anzubieten?;06.4.travel_backToGermany_flightBackInfo
Ist es möglich mit einem anderen Flug zurück zu fliegen;06.4.travel_backToGermany_flightBackInfo
Wenn meine Fluggesellschaft nicht erreichbar ist, an wen kann man sich wenden?;06.4.travel_backToGermany_flightBackInfo
Die Fluggesellschaft antwortet nicht;06.4.travel_backToGermany_flightBackInfo
Wie sind die Infos zu den Rückflügen?;06.4.travel_backToGermany_flightBackInfo
Gibt es Flüge zurück nach Deutschland? ;06.4.travel_backToGermany_flightBackInfo
Lassen die Fluggesellschaften ihre Flüge ?;06.4.travel_backToGermany_flightBackInfo
Werden die Flieger noch gehen?;06.4.travel_backToGermany_flightBackInfo
Welche Flüge werden aufrechterhalten?;06.4.travel_backToGermany_flightBackInfo
Ich kann meine Fluggesellschaft nicht erreichen.;06.4.travel_backToGermany_flightBackInfo
Ich möchte wissen ob mein Rückflug nächste Woche geht?;06.4.travel_backToGermany_flightBackInfo
Wie erfahre ich ob mein Flug gecancelled wurde?ß;06.4.travel_backToGermany_flightBackInfo
auf welcher Webseite sehe ich ob mein Flug noch geht oder ob er gestrichen wurde?;06.4.travel_backToGermany_flightBackInfo
Stellen die Fluggesellschaften ihre Flüge ein?;06.4.travel_backToGermany_flightBackInfo
Ist es notwendig bei der Airline wegen dem Flug anzurufen?;06.4.travel_backToGermany_flightBackInfo
Wie kann ich meine Airline kontaktieren?;06.4.travel_backToGermany_flightBackInfo
Welche Grenzen im Schengenraum gehen noch am besten?;06.6.travel_backToGermany_landingnearfrontier
kann ich über ein anderes Land einreisen?;06.6.travel_backToGermany_landingnearfrontier
Ist es in Ordnung wenn ich einen Flug nehme, der in der Schweiz landet?;06.6.travel_backToGermany_landingnearfrontier
Kann man im Schengenraum noch über die Grenze?;06.6.travel_backToGermany_landingnearfrontier
Welches Transportmittel sollte ich für die Rückkehr aus dem Ausland benutzen?;06.6.travel_backToGermany_landingnearfrontier
Wird es mir möglich sein aus UK zurückzukommen;06.6.travel_backToGermany_landingnearfrontier
Kann ich durch ein Land des Schengen-Raums reisen?;06.6.travel_backToGermany_landingnearfrontier
Welches sind die Abkommen zwischen den EU-Mitgliedsländern für den Verkehr?;06.6.travel_backToGermany_landingnearfrontier
Kann ich mit Zwischenlandungen nach Deutschland zurückkehren?;06.6.travel_backToGermany_landingnearfrontier
Wenn ich in Deutschland lebe und in London lande, darf ich trotzdem nach Hause?;06.6.travel_backToGermany_landingnearfrontier
Wie überquere ich eine Grenze im Schengen-Raum?;06.6.travel_backToGermany_landingnearfrontier
kommt man nur mit einem non-stop Flug zurück nach Hause?;06.6.travel_backToGermany_landingnearfrontier
Ich will nach Deutschland zurück aber der Flieger landet nur Österreich. Kann ich über die Grenze?;06.6.travel_backToGermany_landingnearfrontier
Wenn ich in Brüssel lande, komme ich dann zurück nach Deutschland?;06.6.travel_backToGermany_landingnearfrontier
Sind die Grenzkontrollen wieder eingeführt worden?;06.6.travel_backToGermany_landingnearfrontier
Werden die Flughäfen geschlossen?;06.6.travel_backToGermany_landingnearfrontier
Wer hat die Grenzkontrollen wieder eingeführt?;06.6.travel_backToGermany_landingnearfrontier
Was passiert wenn ich bei der Rückreise woanders stecken bleibe?;06.6.travel_backToGermany_landingnearfrontier
Ich wohne in Deutschland  und lande in einem Grenzland. ;06.6.travel_backToGermany_landingnearfrontier
Mein Reisepass ist abgelaufen. Die botschaft antwortet nicht.;06.7.travel_backToGermay_passportIssue
Mein Zimmergenosse hat keinen aktuellen Reisepass. Was kann ich tun?;06.7.travel_backToGermay_passportIssue
Wie kann ich eine Genehmigung zur Rückkehr nach Deutschland erhalten?;06.7.travel_backToGermay_passportIssue
Ich habe meinen Reisepass verloren;06.7.travel_backToGermay_passportIssue
Welche Dokumente müssen Minderjährige bei der Rückkehr nach Deutschland vorlegen?;06.7.travel_backToGermay_passportIssue
Ich habe gerade im Ausland entbunden und mein Baby hat noch keinen deutschen Ausweis. Kann es nach Deutschland reisen?;06.7.travel_backToGermay_passportIssue
Das Gültigkeitsdatum meines Reisepasses ist abgelaufen. Wie komm ich zurück?;06.7.travel_backToGermay_passportIssue
Kann ich einen Passierschein für die Rückkehr nach Deutschland erhalten?;06.7.travel_backToGermay_passportIssue
Wie lange dauert es, um einen pass zu bekommen;06.7.travel_backToGermay_passportIssue
Ist ein abgelaufener Personalausweis, der weniger als 5 jahre ist, noch gültig?;06.7.travel_backToGermay_passportIssue
Mein Reisepass wurde gestohlen;06.7.travel_backToGermay_passportIssue
Was soll ich tun, wenn das datum vom reisepass abgelaufen;06.7.travel_backToGermay_passportIssue
Gibt es eine Lockerung der Gültigkeit von Ausweispapieren?;06.7.travel_backToGermay_passportIssue
Ich habe gerade ein Baby bekommen. Wie funktioniert das mit der rückreise;06.7.travel_backToGermay_passportIssue
Welche Schritte muss ich in meinem Konsulat unternehmen?;06.7.travel_backToGermay_passportIssue
Ich habe ein Problem mit meinem Reisepass. Wie komme ich trotzdem zurück nach Deutschland?;06.7.travel_backToGermay_passportIssue
Ich befinde mich auf einer vorübergehenden Reise im Ausland und habe meinen Reisepass verloren. Kann ich ohne Ausweispapiere nach Deutschland reisen?;06.7.travel_backToGermay_passportIssue
Ist es immer noch möglich interntional zu reisen?;06.8.travel_germanLivingAbroad
Ich bin im Ausland. Muss ich mich bei den deutschen Behörden melden;06.8.travel_germanLivingAbroad
Ich bin deutscher Staatsbürger und lebe normalerweise im Ausland. Muss ich nach Deutschland reisen?;06.8.travel_germanLivingAbroad
Heute bin ich bei guter Gesundheit und im Ausland. Muss zurück reisen?;06.8.travel_germanLivingAbroad
Ich bin Franzose. Muss ich in dem Land bleiben wo ich wohne?;06.8.travel_germanLivingAbroad
Kann ich angesichts meines Gesundheitszustandes zurückgeführt werden?;06.8.travel_germanLivingAbroad
Wann muss ich das auswärtige Amt informieren?;06.8.travel_germanLivingAbroad
Ist eine rückholaktion möglich?;06.8.travel_germanLivingAbroad
Ich bin Deutsche und habe den gewöhnlichen Aufenthalt außerhalb des europäischen Raums. Gibt es eine Rückholaktion?;06.8.travel_germanLivingAbroad
An wen muss ich mich wenden, um bei der Rückholung dabei zu sein.;06.8.travel_germanLivingAbroad
Ich lebe im Ausland und meine Familie ist in Deutschland. Kann ich zurück kommen?;06.8.travel_germanLivingAbroad
Mein Hauptwohnsitz ist in Frankreich. Kann ich nach Deutschland zurückkehren?;06.8.travel_germanLivingAbroad
Ich bin krank und muss zurück. Gibt es eine Rückführung für Deutsche?;06.8.travel_germanLivingAbroad
Ich bin deutscher staatsbürger aber lebe im ausland. Muss ich einen Antrag auf Rückführung stellen;06.8.travel_germanLivingAbroad
Ich lebe in Italien aber bin Deutsche . Darf ich zurück?;06.8.travel_germanLivingAbroad
Ich bin Deutscher und lebe im Ausland. Was muss ich tun?;06.8.travel_germanLivingAbroad
Wie kann ich das Auswärtige Amt erreichen?;06.8.travel_germanLivingAbroad
Wo kann ich mich in die Rückholer-Liste eintragen=?;06.8.travel_germanLivingAbroad
Mein Hauptwohnsitz liegt in Italien. Muss ich jetzt dorthin ?;06.8.travel_germanLivingAbroad
Ich habe ein Visum für Deutschland. Darf ich hierbleiben?;06.9.travel_foreigners
Mein Sohn hat keine Aufenthaltserlaubnis.;06.9.travel_foreigners
Ich bin Norweger. Darf ich hierbleiben. Muss ich zurück nach Norwegen?;06.9.travel_foreigners
Meine Tochter ist bei mir aber ich bin der einzige mit Aufenthaltsgenehmigung;06.9.travel_foreigners
Ich bin Ausländer. Muss ich weg?;06.9.travel_foreigners
Können ausländische Staatsangehörige mit Aufenthaltsgenehmigung nach Deutschland einreisen?;06.9.travel_foreigners
wenn man als Deutscher in Deutschland landet, darf dann auch der ausländischer Ehepartner mit?;06.9.travel_foreigners
Ich bin Isländer. Gibt es ein Abkommen mit Deutschland?;06.9.travel_foreigners
Muss ich für jedes Mitglied meiner Familie eine Aufenthaltsgenehmigung haben?;06.9.travel_foreigners
Ich bin ein ausländischer Staatsangehöriger und habe mein Visum verloren. Wie komme ich rein?;06.9.travel_foreigners
Meine Aufenthaltserlaubnis ist abgelaufen. Was tun?;06.9.travel_foreigners
Ist die Rückkehr nach Deutschland für Ausländer erlaubt wenn sie Wohnsitz in Deutschland haben?;06.9.travel_foreigners
Ich bin Franzose, darf ich nach Deutschland einreisen?;06.9.travel_foreigners
Ich bin Ausländer. Mein Visum gestohlen. Kann ich einreisen?;06.9.travel_foreigners
Was sind die Auswirkungen auf das BIP?;10.1.Economy_Impact
Was sind die wirtschaftlichen Folgen für Deutschland?;10.1.Economy_Impact
Gibt es wirtschaftliche Konsequenzen für Deutschland?;10.1.Economy_Impact
Was sind die wirtschaftlichen Folgen für Deutschland in Bezug auf das BIP?;10.1.Economy_Impact
Wie wird die Wirtschaft reagieren?;10.1.Economy_Impact
ich bin sehbehindert. An wen sollte ich mich wenden;10.2.Other_Contact_Disabilities
Ich bin taub. An wen kann ich mich wenden;10.2.Other_Contact_Disabilities
Ich bin behindert. Wie kann ich mich informieren;10.2.Other_Contact_Disabilities
Wie lautet die Nummer für Gehörlose?;10.2.Other_Contact_Disabilities
Ich bin sehbehindert. Wer kann mir helfen?;10.2.Other_Contact_Disabilities
Wie ist die Telefonnummer für die Blinden?;10.2.Other_Contact_Disabilities
Wie hoch ist die Tel für Hörgeschädigte?;10.2.Other_Contact_Disabilities
Ich habe Schwierigkeiten beim Lesen. Wer kann mir helfen bei @covid.;10.2.Other_Contact_Disabilities
Ich bin schwerhörig. Wer kann mir das alles erklären?;10.2.Other_Contact_Disabilities
Ich habe eine Hörbehinderung. Wie ist das verfahren?;10.2.Other_Contact_Disabilities
Wie kann ich mich stärker einbringen? ;10.3.Other_Volunteering
Ich möchte Risikogruppen beim Einkaufen helfen. Wie kann ich dies tun? Wohin soll ich mich wenden?;10.3.Other_Volunteering
wo melde ich mich freiwillig?;10.3.Other_Volunteering
Ich möchte helfen. Ich bin Arzt im Ruhestand;10.3.Other_Volunteering
Ich bin ein Freiwilliger. Wo kann man helfen?;10.3.Other_Volunteering
an wen können sich freiwillige wenden?;10.3.Other_Volunteering
Brauchen Sie einen Freiwilligen in der Epidemie?;10.3.Other_Volunteering
Ich möchte alten Menschen beim Einkauf helfen.;10.3.Other_Volunteering
Ich habe Erfahrung in der Freiwilligenarbeit;10.3.Other_Volunteering
Ich möchte helfen. Ich bin Student.;10.3.Other_Volunteering
Ich würde mich gerne als Freiwilliger engagieren;10.3.Other_Volunteering
Wie kann ich mich persönlich in den Kampf gegen Covid-19 einbringen?;10.3.Other_Volunteering
Ich kann zu den Senioren gehen;10.3.Other_Volunteering
Ich bin von der pädagogischen Fakultät und möchte helfen.;10.3.Other_Volunteering
Wie kann ich helfen?;10.3.Other_Volunteering
Welche Verbände kann ich unterstützen? ;10.3.Other_Volunteering
Ich habe freie Zeit. Wer organisiert die Freiwilligen?;10.3.Other_Volunteering
Ich bin Medizinstudent und möchte mich engagieren. Wie kann ich helfen?;10.3.Other_Volunteering
Ich möchte als Babysitter helfen.;10.3.Other_Volunteering
wie kann ich Eltern helfen, Kinder zu betreuen?;10.3.Other_Volunteering
Wie kann ich mit dem Coronavirus helfen?;10.3.Other_Volunteering
bei welchen Initiativen können sich Freiwillige melden?;10.3.Other_Volunteering
ich will mich als Freiwilliger melden;10.3.Other_Volunteering
Kann ich im Supermarkt einkaufen gehen?;10.4.Business_Open_Closed
Welche Betriebe werden geschlossen?;10.4.Business_Open_Closed
Kann ich ins Museum gehen? ;10.4.Business_Open_Closed
Kann ich mein Motorrad reparieren lassen? ;10.4.Business_Open_Closed
Welche Geschäfte sind geschlossen?;10.4.Business_Open_Closed
Welche Einrichtungen sind offen?;10.4.Business_Open_Closed
Kann ich in die Bibliothek gehen?;10.4.Business_Open_Closed
Kann ich mein Auto reparieren lassen? ;10.4.Business_Open_Closed
Sind Autowerkstätten offen?;10.4.Business_Open_Closed
Muss ich meine Einrichtung schließen? ;10.4.Business_Open_Closed
Kann ich Tintenpatronen kaufen gehen? ;10.4.Business_Open_Closed
Muss ich mein Geschäft schließen? ;10.4.Business_Open_Closed
Kann mein Restaurant öffnen?;10.4.Business_Open_Closed
Welche Geschäfte bleiben geöffnet? ;10.4.Business_Open_Closed
